"length","type","comblength","height","probability"
6,"Single",1,8,0.04157915463376214
4,"Single",1,13,0.07831525716947235
1,"Single",1,12,0.07278208440999138
13,"Pair",2,4,0.012378083510960007
13,"PairSteps",2,5,0.004556637952801217
8,"Trio",3,13,0.0019146960062870616
8,"Pair",2,13,0.01338858326784311
5,"Pair",2,4,0.013511142305667662
5,"Pair",2,3,0.014783295314967538
5,"PairSteps",2,4,0.00188629584137568
11,"PairSteps",2,12,0.0038072212933255006
11,"Straight",5,12,0.008732884450268878
11,"Straight",6,10,0.007252926024673505
11,"Straight",8,13,0.0022029915495503636
11,"Straight",7,14,0.002711374214831217
11,"Straight",8,14,0.0017962854173256813
11,"Straight",6,13,0.005434045822224231
11,"Straight",5,11,0.010043381987437299
11,"Straight",7,13,0.0035925708346513626
11,"Straight",5,10,0.011003660355190022
11,"Straight",6,12,0.006100591983370238
11,"Straight",9,14,0.0010054679379999096
11,"PairSteps",2,11,0.0041574404627412
11,"Pair",2,11,0.013251841474987572
11,"Straight",9,13,0.0011410366487414705
11,"Straight",5,14,0.005411451037100637
11,"Straight",6,11,0.006914004247819603
11,"Straight",7,11,0.004439875276786118
11,"Straight",8,12,0.0023385602602919247
11,"Straight",6,14,0.003875005648696281
11,"Straight",7,12,0.004055763929685029
11,"Straight",5,13,0.0077274165122689685
11,"Pair",2,13,0.015183695603054815
11,"PairSteps",2,10,0.004123548285055809
3,"Single",1,15,0.0423872499152255
3,"Single",1,8,0.037131230925737536
3,"Pair",2,8,0.012122753475754493
11,"Straight",7,10,0.004485064847033305
1,"Single",1,10,0.056632213608957795
2,"Single",1,10,0.04759693522173206
11,"PairSteps",3,6,0.0009263861900673325
11,"PairSteps",2,13,0.0037959239007637037
11,"Pair",2,6,0.012833837950201094
11,"PairSteps",2,6,0.004146143070179403
7,"Single",1,5,0.03757796658025103
7,"Pair",2,5,0.013013681049308248
7,"Pair",2,11,0.018070279011268255
14,"PairSteps",3,7,0.0011560215487379927
14,"Straight",9,11,0.0020494049280847058
14,"Straight",9,12,0.0019708202789755045
14,"PairSteps",2,7,0.005043893662561653
14,"Straight",8,12,0.0032467868184591206
14,"Straight",10,12,0.001102253104610644
12,"Pair",2,11,0.013055895552835577
12,"Straight",5,6,0.008860457418227446
9,"Trio",3,12,0.0027751567963589944
9,"Pair",2,10,0.016613938687535846
9,"FullHouse",5,12,0.002405135890177795
4,"Single",1,5,0.03133941047308537
4,"Trio",3,5,0.00292767316521392
4,"Pair",2,5,0.011777230687337813
13,"FullHouse",5,9,0.003006441535868844
13,"Trio",3,9,0.003047545228742051
14,"PairSteps",3,5,0.001228402146601731
9,"PairSteps",2,11,0.0040517289226841315
9,"Straight",5,14,0.00475476864442841
9,"Straight",6,13,0.004033227877375071
9,"Straight",7,13,0.0021091191652328357
9,"Single",1,1.5,0.013302251577214113
9,"Straight",5,13,0.006549370039407226
9,"Straight",8,9,0.0009250522654529981
9,"Straight",6,8,0.0044217498288653305
9,"Straight",7,9,0.002386634844868735
9,"Straight",6,7,0.003977724741447892
9,"Straight",7,8,0.0021091191652328357
9,"Straight",5,7,0.007344914987696805
2,"Single",1,7,0.037497097747852336
9,"FullHouse",5,10,0.003274685019703613
9,"Pair",2,6,0.013949788163031211
9,"Trio",3,10,0.0038482174242844723
1,"Single",1,1.5,0.037252368647717485
14,"SquareBomb",4,9,0.00018198550320025643
13,"SquareBomb",4,14,0.00018790259599180275
13,"FullHouse",5,14,0.0023429104937727906
13,"Trio",3,14,0.0024486057040181797
9,"Pair",2,5,0.013357754713141292
9,"Pair",2,11,0.01437531220513959
5,"Single",1,10,0.04781540621161607
5,"Pair",2,8,0.0162309177048605
7,"Pair",2,14,0.015452141995431094
6,"Pair",2,14,0.0166054082436335
2,"Single",1,15,0.048525655908985374
12,"Straight",7,10,0.005080714071268562
12,"Trio",3,5,0.003456425178787249
12,"Trio",3,8,0.00325627583658576
12,"FullHouse",5,5,0.003325558301193968
12,"FullHouse",5,8,0.0030946167524999423
2,"Pair",2,10,0.015091711167866265
11,"Trio",3,13,0.00373943693795472
11,"SquareBomb",4,13,0.0003276243842921054
11,"FullHouse",5,13,0.003479596909033395
12,"PairSteps",3,13,0.0009545584012686389
13,"PairSteps",4,13,0.0002466221572392411
13,"PairSteps",3,13,0.0011978790494477426
13,"PairSteps",3,11,0.0011391594882003042
13,"PairSteps",3,7,0.0009806166728322206
13,"Straight",9,11,0.0020962883365335493
13,"PairSteps",2,6,0.004533150128302241
2,"Pair",2,12,0.014279080566519619
2,"Single",1,2,0.06152774553053169
9,"Trio",3,5,0.003515198608721393
9,"Single",1,0,0.01383878189117685
9,"FullHouse",5,5,0.0031451777025401934
1,"Single",1,6,0.05512489233419466
11,"SquareBomb",4,2,0.0004857878801572597
12,"Trio",3,12,0.0029637498749066613
12,"Trio",3,4,0.003656574520988738
12,"FullHouse",5,4,0.0035103115401491883
12,"FullHouse",5,12,0.002840581048936514
8,"PairSteps",2,3,0.00221476030577981
13,"Trio",3,4,0.0035114297625968138
13,"FullHouse",5,11,0.0027833072031285782
13,"Single",1,1,0.0017733307496726385
13,"Trio",3,11,0.002836154808251273
13,"FullHouse",5,4,0.0034585821574741192
11,"PairSteps",2,3,0.005490532785033214
6,"Single",1,5,0.03754266211604096
6,"Pair",2,5,0.012733000787608296
6,"Single",1,11,0.050341296928327645
3,"Single",1,5,0.02882332994235334
3,"Pair",2,5,0.008901322482197355
12,"Straight",7,8,0.0042108342378543995
12,"Straight",8,10,0.0030176362362686004
12,"Straight",8,9,0.0027866946875745747
12,"Straight",6,7,0.006250817917984958
12,"Straight",9,10,0.0016319869441044472
12,"Straight",8,11,0.0031946914236006866
6,"Trio",3,5,0.0036098713573116305
14,"PairSteps",3,13,0.0011767017195562035
14,"Straight",8,13,0.002996556751558768
14,"Straight",8,14,0.0030068968369678733
14,"Straight",9,14,0.0018798275273753762
14,"Straight",9,13,0.0018260590832480277
5,"SquareBomb",4,9,0.0005702754869275311
5,"Trio",3,9,0.0034655202667134583
7,"Trio",3,5,0.003388177314612798
8,"Trio",3,5,0.001593198542544831
3,"Single",1,7,0.03306205493387589
3,"Pair",2,7,0.008053577483892845
2,"Pair",2,13,0.017181332714186207
10,"FullHouse",5,11,0.0026275989550711134
10,"Trio",3,4,0.003971951908828427
10,"Trio",3,11,0.002810919812401656
10,"FullHouse",5,4,0.003681693884721734
10,"PairSteps",2,4,0.004155272766158969
12,"StraightBomb",5,14,0.0002001493422014888
12,"FullHouse",5,11,0.0027020161197200986
12,"Trio",3,11,0.0027712985843283064
4,"Single",1,7,0.03646283851220973
4,"Single",1,8,0.03440015969126356
3,"Pair",2,13,0.03306205493387589
8,"Straight",5,14,0.0028863327855969136
7,"Straight",5,8,0.004851253882286507
7,"Straight",6,9,0.0018224287071023383
7,"Straight",5,9,0.004953925922123258
9,"PairSteps",3,6,0.00046252613272649906
9,"PairSteps",2,5,0.0030711735213039535
9,"PairSteps",2,6,0.003385691291557973
8,"Straight",5,6,0.0031292419804243767
12,"PairSteps",2,4,0.004788188109589463
12,"Single",1,1,0.002086171989869364
2,"Pair",2,9,0.010564197817506385
2,"Single",1,9,0.03645228697469236
13,"StraightBomb",5,6,0.00024075020111449726
1,"Single",1,9,0.0512489233419466
2,"Single",1,6,0.036220106802879036
11,"PairSteps",3,8,0.0008134122644493651
11,"PairSteps",2,9,0.004473767454471508
11,"PairSteps",2,7,0.0036716525825839395
5,"Trio",3,10,0.004167397789085804
5,"Pair",2,10,0.022153009299877173
9,"Single",1,15,0.013413257849068473
9,"Trio",3,13,0.0035522006993395127
9,"PairSteps",2,13,0.0038482174242844723
9,"SquareBomb",4,13,0.00031451777025401936
9,"FullHouse",5,13,0.0030711735213039535
7,"Straight",5,6,0.004414897712980313
4,"SquareBomb",4,13,0.0005988422383392108
4,"Trio",3,13,0.005788808303945705
4,"Pair",2,13,0.03286978508217446
6,"Straight",5,10,0.002887897085849304
8,"PairSteps",2,13,0.002143316424948203
14,"Straight",10,14,0.0010857089679560752
7,"Straight",5,7,0.004851253882286507
8,"FullHouse",5,6,0.0010930913767235836
8,"Trio",3,6,0.0015646209902121884
7,"Trio",3,12,0.003798865473959804
7,"FullHouse",5,12,0.002874817115429041
7,"Straight",5,12,0.004953925922123258
13,"Trio",3,7,0.0031649843512369276
13,"FullHouse",5,7,0.0031238806583637206
11,"FullHouse",5,9,0.0033892177685390214
11,"Trio",3,9,0.0035021916941569884
8,"Trio",3,12,0.0017217975280417231
14,"PairSteps",3,8,0.0012015179245380566
14,"StraightBomb",5,14,0.00015096524697293999
9,"FullHouse",5,2,0.003422693382176093
9,"Trio",3,2,0.003922221605520712
9,"Pair",2,2,0.013672272483395313
9,"SquareBomb",4,2,0.00046252613272649906
6,"Single",1,12,0.050045943817274875
6,"Pair",2,12,0.02001837752690995
10,"StraightBomb",5,14,0.00021387433355229992
14,"PairSteps",4,13,0.0002564341181458159
14,"PairSteps",3,11,0.0011994499074562356
12,"SquareBomb",4,14,0.00018475323895522042
12,"FullHouse",5,14,0.002032285628507425
12,"Trio",3,14,0.002201642764216377
10,"Trio",3,5,0.003483096289280313
10,"FullHouse",5,5,0.003269221955728013
7,"Pair",2,10,0.018301291100900948
7,"PairSteps",2,11,0.0035678533843271133
7,"Trio",3,10,0.0038758695038373673
11,"StraightBomb",5,6,0.0003050295991685119
11,"Straight",9,10,0.0011297392561796737
11,"Straight",8,10,0.0023385602602919247
10,"FullHouse",5,9,0.003483096289280313
10,"Single",1,0,0.012007516155150551
10,"Pair",2,9,0.014115706014451794
10,"Trio",3,9,0.0037733543133870056
14,"PairSteps",3,14,0.0013359390348564278
8,"PairSteps",2,8,0.0018575409016217761
10,"FullHouse",5,10,0.00319283826517362
10,"Pair",2,6,0.013107441299133809
10,"Trio",3,10,0.003590033456056463
13,"StraightBomb",5,8,0.0002935978062371918
13,"StraightBomb",6,9,8.807934187115754e-05
13,"StraightBomb",5,9,0.0002701099817382165
13,"PairSteps",3,6,0.0011274155759508164
9,"PairSteps",2,12,0.0035707017446485727
13,"StraightBomb",5,14,0.00021726237661552194
4,"Single",1,9,0.039190897597977246
12,"FullHouse",5,9,0.0031100128557462105
12,"Trio",3,9,0.0031946914236006866
11,"FullHouse",5,11,0.0027339689999548106
11,"Trio",3,4,0.0039540873966288585
11,"Trio",3,11,0.0028582403181345744
11,"FullHouse",5,4,0.0036829499751457363
6,"PairSteps",2,6,0.0018049356786558153
5,"Pair",2,12,0.02136339708720828
14,"PairSteps",3,4,0.0014165917010474506
7,"Single",1,1,0.00264380502579635
3,"Single",1,0,0.025771447948457104
14,"StraightBomb",5,13,0.00015096524697293999
2,"Pair",2,6,0.010099837473879731
10,"Straight",6,6,0.0005041323576589926
10,"Straight",5,5,0.0006416230006568997
10,"Single",1,1,0.0024901083120732062
10,"Straight",8,8,0.00015276738110878564
10,"Straight",7,7,0.00032081150032844984
2,"Pair",2,14,0.011144648247039703
9,"Straight",6,6,0.0005550313592717988
9,"Straight",5,5,0.0006475365858170987
9,"Single",1,1,0.0027936578416680544
9,"Straight",8,8,0.0001480083624724797
9,"Straight",7,7,0.0002960167249449594
3,"Single",1,12,0.06612410986775177
3,"Pair",2,12,0.022295693455408612
12,"StraightBomb",5,13,0.00026173375518656226
5,"PairSteps",2,14,0.002939112124934199
4,"Pair",2,14,0.02621598243396101
4,"Single",1,2,0.04544547208729789
1,"Single",1,11,0.06675279931093885
8,"FullHouse",5,11,0.0012145459741373151
8,"Trio",3,11,0.001614631706794313
9,"PairSteps",2,14,0.0032191818837764333
9,"PairSteps",3,14,0.00046252613272649906
9,"Straight",6,14,0.0031451777025401934
12,"Straight",6,6,0.0005157694587499904
12,"Straight",5,5,0.0006774285428358083
12,"Straight",8,8,0.00022324349707089137
12,"Straight",7,7,0.0003618084262873067
10,"PairSteps",2,3,0.004903832933592019
1,"Single",1,0,0.04952627045650301
11,"PairSteps",3,4,0.001242713181797641
12,"PairSteps",3,4,0.0014010453954104217
14,"SquareBomb",4,3,0.0002936584256185956
6,"Straight",5,7,0.0039052244683644
6,"Straight",6,7,0.0011814124442110791
6,"Straight",5,6,0.003248884221580467
3,"Single",1,9,0.0377246524245507
6,"Straight",5,14,0.0027894460488317144
6,"Straight",6,14,0.000721974271462326
6,"Straight",5,13,0.0038395904436860067
8,"PairSteps",2,14,0.0019504179467028648
8,"PairSteps",3,14,0.00020718725441165963
6,"Single",1,1,0.003019165135206091
6,"Straight",5,8,0.0039380414807035965
14,"PairSteps",4,5,0.00023782196440942603
14,"Straight",10,11,0.001166361634147098
8,"PairSteps",2,6,0.0018218189612059727
11,"Trio",3,12,0.002959916851190745
11,"FullHouse",5,12,0.0027791585702019975
7,"PairSteps",2,14,0.0029518211453066043
7,"Straight",5,14,0.0035678533843271133
7,"Straight",6,14,0.0018224287071023383
7,"Straight",5,13,0.005518622141225391
1,"Single",1,15,0.027131782945736434
13,"PairSteps",3,4,0.0014797329434354466
11,"PairSteps",2,14,0.0036829499751457363
4,"PairSteps",2,6,0.0010646084237141526
12,"Straight",9,11,0.001785947976567131
12,"Straight",11,12,0.00039260063277984345
12,"Straight",10,13,0.0007852012655596869
12,"Straight",9,12,0.0017243635635820573
12,"Straight",11,13,0.00031562011654850155
12,"Straight",10,11,0.0008621817817910287
12,"Straight",12,13,7.698051623134185e-05
12,"Straight",10,12,0.0008775778850372971
14,"PairSteps",4,14,0.0002460940327367104
5,"Straight",5,11,0.001052816283558519
11,"PairSteps",4,14,9.03791404943739e-05
11,"PairSteps",3,13,0.0007117357313931945
11,"PairSteps",3,14,0.0005309774504044467
10,"PairSteps",2,6,0.0035594799798347055
13,"Trio",3,12,0.003135624570613208
13,"FullHouse",5,12,0.0030534171848667947
6,"FullHouse",5,11,0.0026909950118141246
6,"Pair",2,11,0.02011682856392754
6,"Trio",3,11,0.003970858493042793
11,"Single",1,1,0.002270775904921144
4,"Pair",2,9,0.015569898196819483
4,"Trio",3,9,0.0025284450063211127
10,"FullHouse",5,6,0.002948410455399563
10,"Trio",3,6,0.0034525428130585557
11,"Straight",6,6,0.00051968005784265
11,"Straight",5,5,0.0007004383388313977
11,"Straight",8,8,0.00019205567355054453
11,"Straight",7,7,0.0003389217768539021
14,"Straight",11,12,0.0005438884925189482
14,"Straight",10,13,0.000992648199274126
14,"Straight",11,13,0.0005045961679643474
14,"Straight",12,13,0.00020266567401846738
6,"Single",1,0,0.015489629824100813
9,"Straight",7,14,0.0017575993043606965
2,"Single",1,11,0.055374970977478524
13,"StraightBomb",5,13,0.0002113904204907781
10,"PairSteps",2,12,0.003910844956384912
4,"Single",1,0,0.020693326235943842
11,"FullHouse",5,8,0.0029825116363143386
11,"Trio",3,8,0.0032875412354828504
11,"PairSteps",3,12,0.0009376835826291292
5,"PairSteps",2,6,0.0014476223898929636
8,"Straight",6,8,0.0014217332285489748
8,"Straight",6,6,0.00021433164249482032
8,"Straight",6,7,0.0012931342430520826
8,"Straight",7,8,0.00042866328498964064
8,"Straight",5,7,0.003393584339501322
8,"Straight",8,8,2.1433164249482033e-05
8,"Straight",7,7,7.858826891476745e-05
7,"Pair",2,6,0.012705664929797992
7,"PairSteps",2,6,0.002258784876408532
5,"Trio",3,3,0.004737673276013336
5,"SquareBomb",4,3,0.0010966836287067906
10,"Trio",3,12,0.0028873035029560487
10,"FullHouse",5,12,0.0025817687407384774
14,"StraightBomb",5,7,0.00013648912740019234
14,"StraightBomb",7,9,1.0340085409105479e-05
14,"StraightBomb",6,8,2.2748187900032054e-05
9,"FullHouse",5,11,0.0027936578416680544
9,"Trio",3,11,0.003052672475994894
8,"PairSteps",2,12,0.0021790383653640067
8,"Straight",6,14,0.0012502679145531186
8,"Straight",7,12,0.00045009644923912266
9,"FullHouse",5,6,0.002738154705740874
9,"Trio",3,6,0.003330188155630793
14,"Straight",13,14,7.444861494555946e-05
14,"Straight",12,14,0.00022748187900032056
14,"Straight",11,14,0.0005438884925189482
13,"Straight",11,12,0.0005108601828527137
13,"Straight",10,13,0.0010217203657054274
13,"Straight",11,13,0.0005167321389774576
13,"Straight",10,11,0.0010275923218301714
13,"Straight",12,13,0.00015854281536808356
13,"Straight",10,12,0.001145031444325048
13,"Straight",6,6,0.00042865279710630003
13,"Straight",5,5,0.000540219963476433
13,"Straight",8,8,0.0001937745521165466
13,"Straight",7,7,0.0002935978062371918
13,"PairSteps",4,14,0.0002701099817382165
13,"PairSteps",3,14,0.0013153181719426192
3,"Pair",2,2,0.012207527975584944
8,"PairSteps",2,10,0.0020933057083660786
8,"Trio",3,7,0.001550332214045867
8,"FullHouse",5,9,0.001285989854968922
8,"FullHouse",5,7,0.0011788240337215117
8,"Trio",3,9,0.0018503965135386155
8,"FullHouse",5,12,0.0012216903622204757
8,"FullHouse",5,8,0.0012788454668857612
8,"Trio",3,8,0.0017575194684575266
4,"PairSteps",2,12,0.0016634506620533634
10,"FullHouse",5,8,0.003483096289280313
10,"Trio",3,8,0.00383446126583052
14,"SquareBomb",4,7,0.0001902575715275408
5,"PairSteps",2,3,0.0033339182312686435
13,"FullHouse",5,3,0.003863747130081444
13,"Trio",3,3,0.003992930164825809
7,"FullHouse",5,8,0.003259837264816859
7,"Trio",3,8,0.003927205523755743
3,"Pair",2,9,0.011529331976941335
3,"Trio",3,9,0.001271617497456765
5,"PairSteps",2,10,0.002939112124934199
5,"FullHouse",5,14,0.0005702754869275311
5,"Trio",3,14,0.002939112124934199
5,"PairSteps",2,13,0.0032461835409721
6,"Trio",3,8,0.0036098713573116305
6,"FullHouse",5,8,0.002658177999474928
10,"PairSteps",2,5,0.003819184527719641
6,"Straight",5,12,0.0029207140981885008
6,"Straight",6,13,0.0006235232344447362
6,"FullHouse",5,10,0.002625360987135731
7,"Pair",2,2,0.013116353089145
7,"FullHouse",5,14,0.001719756667265587
7,"Trio",3,14,0.002412792936163659
12,"PairSteps",4,10,0.00018475323895522042
12,"PairSteps",3,9,0.0009468603496455047
12,"PairSteps",3,10,0.0009083700915298338
7,"PairSteps",2,12,0.003952873533714931
14,"PairSteps",4,10,0.00021920981067303615
7,"PairSteps",2,10,0.003413845324571986
13,"PairSteps",4,10,0.0002583660694887288
13,"PairSteps",3,9,0.0011215436198260726
13,"PairSteps",3,10,0.0011567753565745356
6,"Pair",2,13,0.02254528747702809
6,"PairSteps",2,13,0.0034786033079548437
4,"Pair",2,8,0.012642225031605562
9,"PairSteps",2,3,0.004181236239847551
9,"Straight",7,10,0.0021831233464690756
9,"Straight",6,10,0.0046067602819559305
9,"Straight",7,11,0.001961110802760356
9,"Straight",8,11,0.0007400418123623985
12,"FullHouse",5,3,0.004095363463507386
12,"Trio",3,3,0.004326305012201412
7,"FullHouse",5,6,0.002053440796735029
7,"Trio",3,6,0.0025924690058779743
5,"Straight",5,13,0.0008773469029654326
11,"FullHouse",5,10,0.0031180803470558997
11,"Trio",3,10,0.0033779203759772246
10,"PairSteps",2,14,0.0032997754319497702
11,"Trio",3,6,0.0033666229834154278
11,"FullHouse",5,6,0.003095485561932306
14,"StraightBomb",5,12,0.0001468292128092978
5,"PairSteps",2,12,0.003640989647306545
8,"PairSteps",2,9,0.0018718296777880975
4,"Trio",3,14,0.003925743562445938
11,"PairSteps",4,10,0.00021465045867413802
11,"PairSteps",3,9,0.000903791404943739
11,"PairSteps",3,10,0.0009150887975055358
2,"Pair",2,3,0.010796377989319712
8,"PairSteps",2,7,0.0018289633492891333
9,"Trio",3,4,0.0037187101071210526
9,"FullHouse",5,4,0.003348689200939853
13,"StraightBomb",5,12,0.00020551846436603425
4,"Trio",3,2,0.003459977377070996
4,"Pair",2,2,0.016035664382194423
3,"Pair",2,11,0.017463546965072907
3,"Single",1,4,0.03738555442522889
6,"PairSteps",2,12,0.0039052244683644
6,"FullHouse",5,6,0.0014111315305854555
6,"Trio",3,6,0.002625360987135731
6,"FullHouse",5,2,0.0032160672092412705
6,"Pair",2,2,0.014242583355211341
6,"Trio",3,2,0.004758466789183513
2,"Pair",2,2,0.0162526120269329
7,"FullHouse",5,3,0.003336841294694422
7,"Trio",3,3,0.003824533483918992
7,"FullHouse",5,2,0.003208501244898483
7,"Trio",3,2,0.00408121358351087
6,"Pair",2,7,0.014242583355211341
6,"Straight",5,11,0.0026909950118141246
4,"PairSteps",2,3,0.00292767316521392
7,"PairSteps",2,5,0.0023357889062860957
12,"StraightBomb",5,12,0.00023094154869402554
6,"PairSteps",2,10,0.0029207140981885008
9,"FullHouse",5,3,0.003422693382176093
9,"Trio",3,3,0.003792714288357292
9,"FullHouse",5,14,0.0013875783981794972
9,"Trio",3,14,0.0017946013949788162
2,"Pair",2,11,0.014395170652426282
7,"Straight",6,13,0.002258784876408532
1,"Single",1,4,0.06438415159345393
10,"FullHouse",5,2,0.0037122473609434914
10,"Trio",3,2,0.004155272766158969
8,"Trio",3,4,0.0018075301850396513
8,"FullHouse",5,4,0.0013360005715510467
11,"FullHouse",5,3,0.004055763929685029
11,"Trio",3,3,0.00439468570653893
3,"Trio",3,4,0.001949813496100373
3,"Pair",2,4,0.010512037978975925
10,"Trio",3,13,0.003330328908171527
10,"PairSteps",3,11,0.0008554973342091997
10,"FullHouse",5,13,0.003024794145953956
7,"FullHouse",5,11,0.0027721450755922895
7,"Trio",3,11,0.0034908493544495494
5,"Trio",3,8,0.0037287243376030884
14,"SquareBomb",4,5,0.00020473369110028848
14,"SquareBomb",4,6,0.00021507377650939395
2,"Pair",2,4,0.011609008590666357
6,"FullHouse",5,5,0.0022971908637437646
10,"Trio",3,3,0.0040941658137154556
5,"PairSteps",2,11,0.002588173363748026
12,"SquareBomb",4,5,0.00036950647791044084
4,"Trio",3,8,0.0016634506620533634
8,"Trio",3,14,0.0012431235264699577
5,"Straight",5,8,0.002237234602561853
5,"Straight",5,9,0.0015792244253377786
10,"PairSteps",2,9,0.004201102980491605
3,"Trio",3,7,0.001102068497795863
7,"Straight",7,14,0.00025668009959187865
10,"Straight",9,11,0.0005805160482133854
10,"Straight",8,10,0.0018026550970836708
10,"Straight",7,10,0.0036664171466108558
10,"Straight",9,10,0.0008249438579874426
10,"Straight",10,11,0.00016804411921966423
10,"Straight",8,11,0.0016651644540857636
7,"Trio",3,4,0.003593521394286301
7,"FullHouse",5,4,0.0029774891552657922
12,"SquareBomb",4,6,0.00033101621979476995
6,"Trio",3,14,0.003019165135206091
14,"StraightBomb",5,10,0.0002005976569366463
13,"PairSteps",4,12,0.00033470149911039865
8,"FullHouse",5,13,0.0013788669000500107
9,"Trio",3,7,0.0031081756119220737
9,"FullHouse",5,7,0.0027751567963589944
9,"StraightBomb",5,14,0.00018501045309059962
9,"PairSteps",2,7,0.003404192336867033
9,"PairSteps",3,8,0.0006290355405080387
8,"Straight",7,14,0.0003715081803243552
3,"Pair",2,3,0.009664292980671414
3,"Trio",3,3,0.002204136995591726
13,"SquareBomb",4,6,0.0002935978062371918
7,"Straight",6,10,0.0016170846274288354
7,"PairSteps",2,9,0.002823481095510665
8,"PairSteps",3,10,0.00016432092591269558
5,"FullHouse",5,6,0.0010089489384102475
5,"Trio",3,6,0.002719775399192841
8,"Trio",3,3,0.0019075516182039008
13,"SquareBomb",4,5,0.0003112136746114233
11,"SquareBomb",4,6,0.0003276243842921054
5,"PairSteps",2,7,0.0015792244253377786
10,"PairSteps",2,7,0.0034525428130585557
10,"PairSteps",3,8,0.0006416230006568997
5,"Trio",3,4,0.004518336550271978
5,"FullHouse",5,4,0.002105632567117038
14,"PairSteps",4,12,0.0002977944597822378
12,"PairSteps",4,12,0.0002540357035634281
12,"PairSteps",3,11,0.0009545584012686389
7,"FullHouse",5,5,0.0026694730357555378
11,"StraightBomb",5,14,0.00020335306611234127
11,"Straight",9,11,0.0012088210041122508
11,"Straight",10,11,0.00051968005784265
11,"Straight",8,11,0.0025984002892132495
11,"PairSteps",3,11,0.0008811966198201455
10,"PairSteps",2,13,0.0036664171466108558
12,"PairSteps",3,7,0.0009083700915298338
8,"StraightBomb",5,14,9.28770450810888e-05
7,"PairSteps",2,7,0.0023614569162452837
7,"Trio",3,7,0.003439513334531174
7,"FullHouse",5,7,0.0029261531353474163
9,"PairSteps",2,9,0.003922221605520712
6,"Trio",3,12,0.004627198739826726
11,"SquareBomb",4,4,0.00037281395453929233
5,"SquareBomb",4,4,0.0008773469029654326
8,"StraightBomb",5,6,0.00010002143316424949
12,"SquareBomb",4,4,0.0003464123230410383
12,"PairSteps",4,13,0.0002001493422014888
14,"PairSteps",4,8,0.00018198550320025643
7,"Straight",6,11,0.0017967606971431504
7,"Straight",7,13,0.00025668009959187865
7,"Straight",7,12,0.0002823481095510665
7,"Straight",6,12,0.001668420647347211
5,"Trio",3,12,0.0032023161958238287
4,"PairSteps",2,5,0.0011311464501962871
4,"Trio",3,12,0.003459977377070996
7,"FullHouse",5,10,0.0031058292050617315
14,"SquareBomb",4,4,0.00023368593024578383
8,"PairSteps",3,13,0.0001928984782453383
9,"StraightBomb",5,6,0.00031451777025401936
7,"StraightBomb",5,6,0.00041068815934700584
9,"Straight",8,14,0.0007030397217442785
13,"SquareBomb",4,4,0.00035818932360937397
6,"Trio",3,4,0.0037739564190076135
7,"Straight",6,8,0.0021304448266125926
